Time,V(V),
0,0,
1e-15,0,
0.001,0,
0.002,0,
0.003,0,
0.004,0,
0.005,0,
0.006,0,
0.007,0,
0.008,0,
0.009,0,
0.01,0,
0.011,0,
0.012,0,
0.0125,0,
0.012500000000001,0.07462637558812658,
0.013500000000001,0.21948936836910107,
0.014500000000001,0.36009171246070876,
0.015500000000001,0.4965587202488509,
0.016500000000001,0.6290120184848684,
0.017500000000001,0.7575696566858563,
0.018500000000001,0.8823462123467556,
0.019500000000001,1.0034528930579902,
0.020500000000001,1.1209976356196658,
0.021500000000001,1.2350852022406607,
0.022500000000001,1.3458172739083534,
0.023500000000001,1.4532925410121975,
0.024500000000001,1.557606791301915,
0.025,1.557606791301915,
0.025000000000001,1.5343590814166632,
0.026000000000001,1.4892311651438006,
0.027000000000001,1.4454305319377223,
0.028000000000001,1.4029181443137648,
0.029000000000001,1.3616561129411497,
0.030000000000001,1.3216076628739697,
0.031000000000001,1.2827371007753745,
0.032000000000001,1.2450097831057465,
0.033000000000001,1.2083920852465102,
0.034000000000001,1.1728513715320614,
0.035000000000001,1.138355966163103,
0.036000000000001,1.1048751249754647,
0.037000000000001,1.0723790080392486,
0.0375,1.0723790080392486,
0.037500000000001,1.1309998319018837,
0.038500000000001,1.2447932181828034,
0.039500000000001,1.3552397618173788,
0.040500000000001,1.4624378987170936,
0.041500000000001,1.566483169638298,
0.042500000000001,1.667468305333279,
0.043500000000001,1.7654833091969033,
0.044500000000001,1.8606155374824942,
0.045500000000001,1.952949777158431,
0.046500000000001,2.042568321474865,
0.047500000000001,2.1295510433078984,
0.048500000000001,2.213975466346596,
0.049500000000001,2.2959168341862735,
0.05,2.2959168341862735,
0.050000000000001,2.261649643788872,
0.051000000000001,2.195130967033481,
0.052000000000001,2.130568709288188,
0.053000000000001,2.0679053291897267,
0.054000000000001,2.00708497775692,
0.055000000000001,1.9480534486150547,
0.056000000000001,1.8907581296842393,
0.057000000000001,1.835147956288685,
0.058000000000001,1.7811733656451139,
0.059000000000001,1.7287862526897357,
0.060000000000001,1.6779399272044224,
0.061000000000001,1.6285890722038705,
0.062000000000001,1.5806897035466605,
0.0625,1.5806897035466605,
0.062500000000001,1.6317238504336198,
0.063500000000001,1.7307901549917604,
0.064500000000001,1.8269427635632787,
0.065500000000001,1.920267372534451,
0.066500000000001,2.010847157825915,
0.067500000000001,2.0987628490235286,
0.068500000000001,2.1840928013289314,
0.069500000000001,2.266913065393919,
0.070500000000001,2.3472974551008843,
0.071500000000001,2.425317613349727,
0.072500000000001,2.501043075909867,
0.073500000000001,2.5745413333942677,
0.074500000000001,2.645877891410709,
0.075,2.645877891410709,
0.075000000000001,2.60638743595378,
0.076000000000001,2.5297294779771087,
0.077000000000001,2.4553261512344937,
0.078000000000001,2.38311114347166,
0.079000000000001,2.313020092782131,
0.080000000000001,2.244990530244433,
0.081000000000001,2.1789618242464215,
0.082000000000001,2.114875126447125,
0.083000000000001,2.0526733193279294,
0.084000000000001,1.9923009652863695,
0.085000000000001,1.9337042572271488,
0.086000000000001,1.8768309706063575,
0.087000000000001,1.8216304168861437,
0.0875,1.8216304168861437,
0.087500000000001,1.869068457339476,
0.088500000000001,1.961154083334178,
0.089500000000001,2.0505313260891587,
0.090500000000001,2.1372798434195652,
0.091500000000001,2.2214769502787886,
0.092500000000001,2.303197687665716,
0.093500000000001,2.3825148895053134,
0.094500000000001,2.4594992475621433,
0.095500000000001,2.534219374444677,
0.096500000000001,2.6067418647565455,
0.097500000000001,2.677131354449243,
0.098500000000001,2.745450578429165,
0.099500000000001,2.811760426470343,
0.1,2.811760426470343,
0.100000000000001,2.7697941285404415,
0.101000000000001,2.688330122467996,
0.102000000000001,2.6092621010707253,
0.103000000000001,2.532519594667104,
0.104000000000001,2.4580342061998888,
0.105000000000001,2.385739550276972,
0.106000000000001,2.3155711940051464,
0.107000000000001,2.2474665995640364,
0.108000000000001,2.1813650684690225,
0.109000000000001,2.1172076874734818,
0.110000000000001,2.0549372760621267,
0.111000000000001,1.9944983354886507,
0.112000000000001,1.9358369993122508,
0.1125,1.9358369993122508,
0.112500000000001,1.9815704751026306,
0.113500000000001,2.0703472396322207,
0.114500000000001,2.156512939747236,
0.115500000000001,2.2401443709629576,
0.116500000000001,2.3213160701176565,
0.117500000000001,2.400100381803838,
0.118500000000001,2.4765675228456443,
0.119500000000001,2.5507856448798703,
0.120500000000001,2.6228208950963743,
0.121500000000001,2.6927374751920206,
0.122500000000001,2.7605976985906877,
0.123500000000001,2.8264620459803536,
0.124500000000001,2.8903892192167424,
0.125,2.8903892192167424,
0.125000000000001,2.8472493649229347,
0.126000000000001,2.763507278403286,
0.127000000000001,2.682228178491364,
0.128000000000001,2.603339624873321,
0.129000000000001,2.526771307818987,
0.130000000000001,2.452454985518053,
0.131000000000001,2.38032442325929,
0.132000000000001,2.3103153343986076,
0.133000000000001,2.2423653230633285,
0.134000000000001,2.176413828541629,
0.135000000000001,2.1124020713075637,
0.136000000000001,2.0502730006335903,
0.137000000000001,1.9899712437438828,
0.1375,1.9899712437438828,
0.137500000000001,2.0348967510428357,
0.138500000000001,2.122105105840363,
0.139500000000001,2.206748525622833,
0.140500000000001,2.288902449167261,
0.141500000000001,2.3686400964774603,
0.142500000000001,2.4460325340416547,
0.143500000000001,2.5211487381707616,
0.144500000000001,2.5940556564738007,
0.145500000000001,2.6648182675252055,
0.146500000000001,2.7334996387772357,
0.147500000000001,2.800160982769085,
0.148500000000001,2.864861711682799,
0.149500000000001,2.927659490294608,
0.15,2.927659490294608,
0.150000000000001,2.8839633669512548,
0.151000000000001,2.7991414638295846,
0.152000000000001,2.716814306421966,
0.153000000000001,2.6369085203292313,
0.154000000000001,2.559352889208813,
0.155000000000001,2.484078291302901,
0.156000000000001,2.4110176378334085,
0.157000000000001,2.340105813208835,
0.158000000000001,2.271279616989744,
0.159000000000001,2.2044777075611273,
0.160000000000001,2.1396405474614473,
0.161000000000001,2.0767103503196473,
0.162000000000001,2.0156310293528223,
0.1625,2.0156310293528223,
0.162500000000001,2.0601735572921025,
0.163500000000001,2.146638481422143,
0.164500000000001,2.2305603360035104,
0.165500000000001,2.3120139167154297,
0.166500000000001,2.3910718193784417,
0.167500000000001,2.467804504655709,
0.168500000000001,2.5422803608513593,
0.169500000000001,2.6145657648618257,
0.170500000000001,2.684725141334511,
0.171500000000001,2.752821020086512,
0.172500000000001,2.818914091834556,
0.173500000000001,2.8830632622858383,
0.174500000000001,2.945325704637968,
0.175,2.945325704637968,
0.175000000000001,2.9013659081852534,
0.176000000000001,2.8160321689274053,
0.177000000000001,2.733208229290206,
0.178000000000001,2.652820272115394,
0.179000000000001,2.5747966513235503,
0.180000000000001,2.499067828059251,
0.181000000000001,2.425566308714291,
0.182000000000001,2.354226584773745,
0.183000000000001,2.284985074431248,
0.184000000000001,2.217780065921463,
0.185000000000001,2.152551662519229,
0.186000000000001,2.0892417291563756,
0.187000000000001,2.027793840608613,
0.1875,2.027793840608613,
0.187500000000001,2.072154835243697,
0.188500000000001,2.158267371125908,
0.189500000000001,2.2418472017526136,
0.190500000000001,2.3229688179728587,
0.191500000000001,2.4017045197425397,
0.192500000000001,2.4781244805620206,
0.193500000000001,2.5522968100185404,
0.194500000000001,2.6242876144891443,
0.195500000000001,2.694161056058252,
0.196500000000001,2.761979409702364,
0.197500000000001,2.827803118792876,
0.198500000000001,2.8916908489664683,
0.199500000000001,2.953699540411086,
0.2,2.953699540411086,
0.200000000000001,2.909614762155668,
0.201000000000001,2.824038411115589,
0.202000000000001,2.7409789952906416,
0.203000000000001,2.660362487653496,
0.204000000000001,2.5821170384282444,
0.205000000000001,2.5061729110540094,
0.206000000000001,2.4324624200319613,
0.207000000000001,2.3609198706003545,
0.208000000000001,2.2914815001838167,
0.209000000000001,2.2240854215647032,
0.210000000000001,2.1586715677258765,
0.211000000000001,2.0951816383157427,
0.212000000000001,2.033559047687835,
0.2125,2.033559047687835,
0.212500000000001,2.0778339950211517,
0.213500000000001,2.1637794978730627,
0.214500000000001,2.2471972081738656,
0.215500000000001,2.3281614722822344,
0.216500000000001,2.4067444499133837,
0.217500000000001,2.4830161784516958,
0.218500000000001,2.557044635371812,
0.219500000000001,2.6288957988238204,
0.220500000000001,2.6986337064365395,
0.221500000000001,2.7663205123913044,
0.222500000000001,2.832016542817121,
0.223500000000001,2.895780349556564,
0.224500000000001,2.957668762350334,
0.225,2.957668762350334,
0.225000000000001,2.9135247423654693,
0.226000000000001,2.827833392651564,
0.227000000000001,2.7446623604448406,
0.228000000000001,2.6639375192394352,
0.229000000000001,2.5855869227067267,
0.230000000000001,2.509540740572891,
0.231000000000001,2.435731196382396,
0.232000000000001,2.364092507091976,
0.233000000000001,2.2945608244412337,
0.234000000000001,2.2270741780476344,
0.235000000000001,2.1615724201751596,
0.236000000000001,2.0979971721274024,
0.237000000000001,2.0362917722173295,
0.2375,2.0362917722173295,
0.237500000000001,2.0805259328852226,
0.238500000000001,2.1663922616063758,
0.239500000000001,2.249733126412258,
0.240500000000001,2.3306228051726965,
0.241500000000001,2.4091333911284254,
0.242500000000001,2.4853348571444642,
0.243500000000001,2.5592951180737082,
0.244500000000001,2.6310800912863033,
0.245500000000001,2.7007537554187597,
0.246500000000001,2.7683782073951613,
0.247500000000001,2.834013717771288,
0.248500000000001,2.8977187844509853,
0.249500000000001,2.9595501848226466,
0.25,2.9595501848226466,
0.250000000000001,2.9153780840897707,
0.251000000000001,2.82963222467786,
0.252000000000001,2.74640828598917,
0.253000000000001,2.665632094364728,
0.254000000000001,2.587231657709653,
0.255000000000001,2.5111371013299175,
0.256000000000001,2.437280605656255,
0.257000000000001,2.3655963457997067,
0.258000000000001,2.2960204328849327,
0.259000000000001,2.228490857109003,
0.260000000000001,2.1629474324749203,
0.261000000000001,2.0993317431506138,
0.262000000000001,2.037587091405605,
0.2625,2.037587091405605,
0.262500000000001,2.081801919078248,
0.263500000000001,2.1676307190365574,
0.264500000000001,2.2509351588595954,
0.265500000000001,2.3317894839532833,
0.266500000000001,2.410265756049261,
0.267500000000001,2.4864339174301873,
0.268500000000001,2.5603618532660724,
0.269500000000001,2.6321154521171968,
0.270500000000001,2.7017586646575498,
0.271500000000001,2.7693535606711137,
0.272500000000001,2.8349603843718025,
0.273500000000001,2.8986376080963505,
0.274500000000001,2.9604419844180097,
0.275,2.9604419844180097,
0.275000000000001,2.9162565733308226,
0.276000000000001,2.830484876167243,
0.277000000000001,2.7472358596558393,
0.278000000000001,2.6664353277869326,
0.279000000000001,2.588011266772303,
0.280000000000001,2.511893780862622,
0.281000000000001,2.4380150300525893,
0.282000000000001,2.36630916961827,
0.283000000000001,2.2967122914327254,
0.284000000000001,2.229162367007646,
0.285000000000001,2.1635991922102216,
0.286000000000001,2.099964333605972,
0.287000000000001,2.038201076379724,
0.2875,2.038201076379724,
0.287500000000001,2.0824067401577104,
0.288500000000001,2.1682177513758445,
0.289500000000001,2.2515049256535633,
0.290500000000001,2.332342493008802,
0.291500000000001,2.4108025002378017,
0.292500000000001,2.4869548751270956,
0.293500000000001,2.5608674887769207,
0.294500000000001,2.632606216091601,
0.295500000000001,2.70223499449081,
0.296500000000001,2.769815880894046,
0.297500000000001,2.835409107029103,
0.298500000000001,2.899073133113833,
0.299500000000001,2.960864699959039,
0.3,2.960864699959039,
0.300000000000001,2.9166729797261066,
0.301000000000001,2.8308890353948537,
0.302000000000001,2.747628131924259,
0.303000000000001,2.666816062710346,
0.304000000000001,2.588380803682192,
0.305000000000001,2.5122524491101927,
0.306000000000001,2.4383631493023135,
0.307000000000001,2.3666470501327828,
0.308000000000001,2.2970402343493483,
0.309000000000001,2.229480664606779,
0.310000000000001,2.1639081281758377,
0.311000000000001,2.100264183278452,
0.312000000000001,2.038492107001254,
0.3125,2.038492107001254,
0.312500000000001,2.0826934270671464,
0.313500000000001,2.1684960063719156,
0.314500000000001,2.2517749967321166,
0.315500000000001,2.3326046208717366,
0.316500000000001,2.4110569185075943,
0.317500000000001,2.4872018105550184,
0.318500000000001,2.561107161445135,
0.319500000000001,2.632838839609303,
0.320500000000001,2.7024607761846147,
0.321500000000001,2.7700350219927663,
0.322500000000001,2.8356218028430957,
0.323500000000001,2.8992795732090686,
0.324500000000001,2.9610650683260555,
0.325,2.9610650683260555,
0.325000000000001,2.9168703575401205,
0.326000000000001,2.831080608016606,
0.327000000000001,2.7478140700935945,
0.328000000000001,2.6669965321453812,
0.329000000000001,2.5885559652270125,
0.330000000000001,2.5124224588782074,
0.331000000000001,2.4385281588153878,
0.332000000000001,2.3668072064562873,
0.333000000000001,2.297195680223229,
0.334000000000001,2.229631538572776,
0.335000000000001,2.1640545647009595,
0.336000000000001,2.100406312874821,
0.337000000000001,2.0386300563424253,
0.3375,2.0386300563424253,
0.337500000000001,2.0828293174764485,
0.338500000000001,2.168627900030335,
0.339500000000001,2.251903011190389,
0.340500000000001,2.3327288702232454,
0.341500000000001,2.411177513490058,
0.342500000000001,2.487318858649184,
0.343500000000001,2.56122076697057,
0.344500000000001,2.632949103817375,
0.345500000000001,2.702567797348728,
0.346500000000001,2.770138895495949,
0.347500000000001,2.8357226212630118,
0.348500000000001,2.8993774264005268,
0.349500000000001,2.9611600435010934,
0.35,2.9611600435010934,
0.350000000000001,2.9169639151845406,
0.351000000000001,2.831171413983408,
0.352000000000001,2.747902205313948,
0.353000000000001,2.667082075170144,
0.354000000000001,2.5886389922967386,
0.355000000000001,2.512503043991095,
0.356000000000001,2.438606373793233,
0.357000000000001,2.3668831210084926,
0.358000000000001,2.297269362008935,
0.359000000000001,2.2297030532611597,
0.360000000000001,2.164123976029765,
0.361000000000001,2.1004736827071655,
0.362000000000001,2.038695444721934,
0.3625,2.038695444721934,
0.362500000000001,2.0828937299164036,
0.363500000000001,2.1686904179990205,
0.364500000000001,2.2519636904071874,
0.365500000000001,2.3327877647687445,
0.366500000000001,2.41123467585425,
0.367500000000001,2.487374339778249,
0.368500000000001,2.5612746163122804,
0.369500000000001,2.6330013693651657,
0.370500000000001,2.7026185256844713,
0.371500000000001,2.770188131831472,
0.372500000000001,2.8357704094803897,
0.373500000000001,2.8994238090911937,
0.374500000000001,2.961205062003803,
0.375,2.961205062003803,
0.375000000000001,2.9170082617737125,
0.376000000000001,2.831214456269573,
0.377000000000001,2.7479439816587115,
0.378000000000001,2.667122622806836,
0.379000000000001,2.5886783473635973,
0.380000000000001,2.512541241563477,
0.381000000000001,2.438643447914873,
0.382000000000001,2.366919104721846,
0.383000000000001,2.297304287384626,
0.384000000000001,2.2297369514265655,
0.385000000000001,2.1641568771967576,
0.386000000000001,2.100505616199037,
0.387000000000001,2.038726438999534,
0.3875,2.038726438999534,
0.387500000000001,2.082924261595883,
0.388500000000001,2.1687200516937373,
0.389500000000001,2.2519924525282873,
0.390500000000001,2.33281568095058,
0.391500000000001,2.411261770977227,
0.392500000000001,2.487400637991,
0.393500000000001,2.561300141053191,
0.394500000000001,2.63302614338326,
0.395500000000001,2.7026425710596893,
0.396500000000001,2.7702114699943476,
0.397500000000001,2.835793061231151,
0.398500000000001,2.899445794618303,
0.399500000000001,2.9612264009019467,
0.4,2.9612264009019467,
0.400000000000001,2.9170292821829302,
0.401000000000001,2.831234858435461,
0.402000000000001,2.74796378376478,
0.403000000000001,2.667141842501789,
0.404000000000001,2.5886970017770623,
0.405000000000001,2.512559347321272,
0.406000000000001,2.438661021153826,
0.407000000000001,2.366936161104174,
0.408000000000001,2.2973208421118962,
0.409000000000001,2.229753019253243,
0.410000000000001,2.1641724724433553,
0.411000000000001,2.1005207527648793,
0.412000000000001,2.038741130375144,
0.4125,2.038741130375144,
0.412500000000001,2.08293873369867,
0.413500000000001,2.1687340981491965,
0.414500000000001,2.2520060858553768,
0.415500000000001,2.3328289133000557,
0.416500000000001,2.4112746141424717,
0.417500000000001,2.487413103418535,
0.418500000000001,2.5613122398528767,
0.419500000000001,2.6330378863381987,
0.420500000000001,2.702653968635835,
0.421500000000001,2.770222532349835,
0.422500000000001,2.8358037982253466,
0.423500000000001,2.8994562158205945,
0.424500000000001,2.961236515600271,
0.425,2.961236515600271,
0.425000000000001,2.9170392459166,
0.426000000000001,2.831244529120037,
0.427000000000001,2.747973170019297,
0.428000000000001,2.6671509526917827,
0.429000000000001,2.588705844022025,
0.430000000000001,2.51256792950189,
0.431000000000001,2.4386693509189996,
0.432000000000001,2.36694424587784,
0.433000000000001,2.29732868909964,
0.434000000000001,2.229760635448723,
0.435000000000001,2.1641798646345354,
0.436000000000001,2.1005279275400786,
0.437000000000001,2.0387480941289082,
0.4375,2.0387480941289082,
0.437500000000001,2.082945593516494,
0.438500000000001,2.1687407562089778,
0.439500000000001,2.2520125480911375,
0.440500000000001,2.3328351854712888,
0.441500000000001,2.411280701839274,
0.442500000000001,2.48741901206659,
0.443500000000001,2.5613179747182895,
0.444500000000001,2.6330434525321906,
0.445500000000001,2.7026593711192985,
0.446500000000001,2.770227775937754,
0.447500000000001,2.83580888759109,
0.448500000000001,2.8994611555000787,
0.449500000000001,2.9612413099960047,
0.45,2.9612413099960047,
0.450000000000001,2.9170439687546574,
0.451000000000001,2.831249113051991,
0.452000000000001,2.747977619130595,
0.453000000000001,2.6671552709477124,
0.454000000000001,2.5887100352712493,
0.455000000000001,2.5125719974798755,
0.456000000000001,2.4386732992513482,
0.457000000000001,2.3669480780835177,
0.458000000000001,2.2973324085941154,
0.459000000000001,2.2297642455470097,
0.460000000000001,2.164183368554147,
0.461000000000001,2.1005313284038984,
0.462000000000001,2.038751394967969,
0.4625,2.038751394967969,
0.462500000000001,2.082948845089623,
0.463500000000001,2.1687439121482224,
0.464500000000001,2.25201561120924,
0.465500000000001,2.3328381584982654,
0.466500000000001,2.411283587424846,
0.467500000000001,2.487421812782548,
0.468500000000001,2.5613206930607815,
0.469500000000001,2.6330460909239504,
0.470500000000001,2.702661931911803,
0.471500000000001,2.7702302614133187,
0.472500000000001,2.835811299964906,
0.473500000000001,2.899463496922183,
0.474500000000001,2.9612435825531986,
0.475,2.9612435825531986,
0.475000000000001,2.91704620739331,
0.476000000000001,2.831251285848756,
0.477000000000001,2.747979728021987,
0.478000000000001,2.6671573178132886,
0.479000000000001,2.588712021935286,
0.480000000000001,2.5125739257129953,
0.481000000000001,2.438675170772096,
0.482000000000001,2.3669498945598937,
0.483000000000001,2.297334171645061,
0.484000000000001,2.2297659567438513,
0.485000000000001,2.1641850294219958,
0.486000000000001,2.1005329404230086,
0.487000000000001,2.038752959575059,
0.4875,2.038752959575059,
0.487500000000001,2.0829503863445225,
0.488500000000001,2.1687454080723882,
0.489500000000001,2.2520170631359213,
0.490500000000001,2.332839567721497,
0.491500000000001,2.411284955200604,
0.492500000000001,2.487423140329867,
0.493500000000001,2.561321981562844,
0.494500000000001,2.633047341529138,
0.495500000000001,2.7026631457347228,
0.496500000000001,2.770231439535796,
0.497500000000001,2.835812443436946,
0.498500000000001,2.89946460676291,
0.499500000000001,2.9612446597517623,
0.5,2.9612446597517623,
0.500000000000001,2.9170472685143896,
0.501000000000001,2.8312523157605947,
0.502000000000001,2.7479807276424966,
0.503000000000001,2.667158288033385,
0.504000000000001,2.588712963619682,
0.505000000000001,2.5125748397009704,
0.506000000000001,2.438676057878246,
0.507000000000001,2.366950755574855,
0.508000000000001,2.297335007336217,
0.509000000000001,2.2297667678560145,
0.510000000000001,2.1641858166780734,
0.511000000000001,2.1005337045246453,
0.512000000000001,2.0387537012032633,
0.5125,2.0387537012032633,
0.512500000000001,2.0829511169037214,
0.513500000000001,2.1687461171446913,
0.514500000000001,2.2520177513532915,
0.515500000000001,2.3328402356973106,
0.516500000000001,2.4112856035301973,
0.517500000000001,2.487423769591066,
0.518500000000001,2.5613225923164804,
0.519500000000001,2.633047934319549,
0.520500000000001,2.7026637210902344,
0.521500000000001,2.770231997969196,
0.522500000000001,2.8358129854459406,
0.523500000000001,2.8994651328305667,
0.524500000000001,2.9612451703469413,
0.525,2.9612451703469413,
0.525000000000001,2.9170477714887943,
0.526000000000001,2.83125280394173,
0.527000000000001,2.7479812014654565,
0.528000000000001,2.6671587479204666,
0.529000000000001,2.5887134099807603,
0.530000000000001,2.5125752729338666,
0.531000000000001,2.438676478369081,
0.532000000000001,2.3669511636983924,
0.533000000000001,2.2973354034561986,
0.534000000000001,2.2297671523254836,
0.535000000000001,2.1641861898396897,
0.536000000000001,2.100534066710991,
0.537000000000001,2.038754052737139,
0.5375,2.038754052737139,
0.537500000000001,2.082951463190857,
0.538500000000001,2.168746453246977,
0.539500000000001,2.2520180775702796,
0.540500000000001,2.3328405523197437,
0.541500000000001,2.4112859108402662,
0.542500000000001,2.487424067862662,
0.543500000000001,2.5613228818154394,
0.544500000000001,2.6330482153038877,
0.545500000000001,2.7026639938103814,
0.546500000000001,2.7702322626682143,
0.547500000000001,2.8358132423597437,
0.548500000000001,2.89946538218813,
0.549500000000001,2.9612454123705056,
0.55,2.9612454123705056,
0.550000000000001,2.917048009900091,
0.551000000000001,2.831253035340975,
0.552000000000001,2.747981426058885,
0.553000000000001,2.667158965908248,
0.554000000000001,2.5887136215571784,
0.555000000000001,2.512575478287489,
0.556000000000001,2.43867667768293,
0.557000000000001,2.3669513571501075,
0.558000000000001,2.2973355912181943,
0.559000000000001,2.2297673345651035,
0.560000000000001,2.1641863667193557,
0.561000000000001,2.100534238388348,
0.562000000000001,2.038754219365194,
0.5625,2.038754219365194,
0.562500000000001,2.082951627331943,
0.563500000000001,2.168746612560415,
0.564500000000001,2.2520182321980586,
0.565500000000001,2.3328407023996762,
0.566500000000001,2.4112860565061114,
0.567500000000001,2.4874242092442453,
0.568500000000001,2.5613230190387677,
0.569500000000001,2.6330483484912617,
0.570500000000001,2.702664123080505,
0.571500000000001,2.7702323881363,
0.572500000000001,2.8358133641376155,
0.573500000000001,2.899465500384323,
0.574500000000001,2.9612455270903633,
0.575,2.9612455270903633,
0.575000000000001,2.917048122907723,
0.576000000000001,2.8312531450248746,
0.577000000000001,2.747981532516809,
0.578000000000001,2.667159069235077,
0.579000000000001,2.5887137218450023,
0.580000000000001,2.5125755756256907,
0.581000000000001,2.438676772158262,
0.582000000000001,2.366951448846771,
0.583000000000001,2.2973356802179143,
0.584000000000001,2.229767420947202,
0.585000000000001,2.1641864505608206,
0.586000000000001,2.100534319763903,
0.587000000000001,2.0387542983473663,
0.5875,2.0387542983473663,
0.587500000000001,2.0829517051352844,
0.588500000000001,2.168746688075438,
0.589500000000001,2.252018305492066,
0.590500000000001,2.3328407735379915,
0.591500000000001,2.4112861255521367,
0.592500000000001,2.4874242762595187,
0.593500000000001,2.5613230840830163,
0.594500000000001,2.6330484116224566,
0.595500000000001,2.702664184354912,
0.596500000000001,2.7702324476085303,
0.597500000000001,2.835813421860674,
0.598500000000001,2.8994655564096554,
0.599500000000001,2.961245581467902,
0.6,2.961245581467902,
0.600000000000001,2.917048176473662,
0.601000000000001,2.8312531970153554,
0.602000000000001,2.7479815829781677,
0.603000000000001,2.667159118212288,
0.604000000000001,2.588713769381716,
0.605000000000001,2.5125756217642747,
0.606000000000001,2.438676816939837,
0.607000000000001,2.36695149231125,
0.608000000000001,2.2973357224040347,
0.609000000000001,2.229767461892562,
0.610000000000001,2.1641864903019132,
0.611000000000001,2.1005343583361475,
0.612000000000001,2.03875433578514,
0.6125,2.03875433578514,
0.612500000000001,2.082951742014289,
0.613500000000001,2.168746723869773,
0.614500000000001,2.2520183402336333,
0.615500000000001,2.332840807257755,
0.616500000000001,2.4112861582801486,
0.617500000000001,2.487424308024948,
0.618500000000001,2.561323114914174,
0.619500000000001,2.633048441546822,
0.620500000000001,2.7026642133991547,
0.621500000000001,2.770232475798536,
0.622500000000001,2.835813449221567,
0.623500000000001,2.8994655829658216,
0.624500000000001,2.9612456072430096,
0.625,2.9612456072430096,
0.625000000000001,2.917048201864069,
0.626000000000001,2.83125322165899,
0.627000000000001,2.7479816068969933,
0.628000000000001,2.6671591414276237,
0.629000000000001,2.588713791914252,
0.630000000000001,2.5125756436340936,
0.631000000000001,2.43867683816643,
0.632000000000001,2.366951512913535,
0.633000000000001,2.2973357424003744,
0.634000000000001,2.2297674813007777,
0.635000000000001,2.1641865091393027,
0.636000000000001,2.1005343766194997,
0.637000000000001,2.0387543535307504,
0.6375,2.0387543535307504,
0.637500000000001,2.0829517594950415,
0.638500000000001,2.1687467408363887,
0.639500000000001,2.2520183567012344,
0.640500000000001,2.332840823241017,
0.641500000000001,2.4112861737933184,
0.642500000000001,2.4874243230818514,
0.643500000000001,2.5613231295282306,
0.644500000000001,2.6330484557310556,
0.645500000000001,2.702664227166208,
0.646500000000001,2.7702324891606787,
0.647500000000001,2.8358134621907083,
0.648500000000001,2.89946559555352,
0.649500000000001,2.961245619460484,
0.65,2.961245619460484,
0.650000000000001,2.917048213899194,
0.651000000000001,2.831253233340143,
0.652000000000001,2.747981618234586,
0.653000000000001,2.6671591524317586,
0.654000000000001,2.588713802594739,
0.655000000000001,2.5125756540004502,
0.656000000000001,2.438676848227896,
0.657000000000001,2.3669515226790776,
0.658000000000001,2.2973357518786965,
0.659000000000001,2.2297674905003277,
0.660000000000001,2.1641865180682798,
0.661000000000001,2.1005343852858616,
0.662000000000001,2.0387543619422206,
0.6625,2.0387543619422206,
0.662500000000001,2.082951767780968,
0.663500000000001,2.168746748878614,
0.664500000000001,2.2520183645069247,
0.665500000000001,2.3328408308171302,
0.666500000000001,2.4112861811466058,
0.667500000000001,2.4874243302188663,
0.668500000000001,2.5613231364553344,
0.669500000000001,2.6330484624544224,
0.670500000000001,2.70266423369183,
0.671500000000001,2.7702324954943713,
